date,returns_weekly
2012-02-10,0.0242417279411759
2012-02-17,-0.0060572069545712
2012-02-24,0.0157995711544973
2012-03-02,-0.0166648150205533
2012-03-09,0.0238391142243814
2012-03-16,0.0092694769366585
2012-03-23,0.0172753116116337
2012-03-30,-0.0136500429922615
2012-04-05,0.0040318186771277
2012-04-13,0.0150857390926852
2012-04-20,-0.0181759863145515
2012-04-27,-0.0027224218664922
2012-05-04,0.0088447259226904
2012-05-11,-0.008658945773352
2012-05-18,0.0067692979582922
2012-05-25,-0.0258106496041641
2012-06-01,0.0289435600578873
2012-06-08,-0.016769447149194
2012-06-15,0.016175176056338
2012-06-22,0.0037899296155929
2012-06-29,0.0030204962243796
2012-07-06,0.00752850075285
2012-07-13,0.0277540563620837
2012-07-20,0.0059202326547571
2012-07-27,0.0178626742385137
2012-08-03,-0.0106512477175897
2012-08-10,0.0125089715984825
2012-08-17,0.0124556962025317
2012-08-24,0.0111022204440889
2012-08-31,-0.0243347512117916
2012-09-07,-0.0016222244753116
2012-09-14,0.0021326292271759
2012-09-21,-0.0040535062829345
2012-09-28,0.0082417582417584
2012-10-05,-0.0071652033504895
2012-10-12,0.0062004472453751
2012-10-19,-0.0176785533892311
2012-10-26,0.0025709584533113
2012-11-02,-0.0165145143091599
2012-11-09,0.0202336253650394
2012-11-16,-0.0185033735432423
2012-11-23,-0.0262472659098012
2012-11-30,0.0223553321210825
2012-12-07,0.0037664783427495
2012-12-14,0.0059412132582863
2012-12-21,-0.0128484094912444
2012-12-28,0.0055631363493229
2012-12-31,-0.014509394572025
2013-01-11,0.0481305598928141
2013-01-18,-0.0180425360346738
2013-01-25,0.0103674810100597
2013-02-01,0.0005079752108099
2013-02-08,-0.0088342810722987
2013-02-15,0.0281733428951955
2013-02-22,0.0070745316859306
2013-03-01,0.0043534184228755
2013-03-08,0.0203920795980692
2013-03-15,0.0218188839544313
2013-03-22,0.0032123960695391
2013-03-28,0.0011301563382932
2013-04-05,0.0206961429915335
2013-04-12,-0.0274654377880184
2013-04-19,0.0178165276724793
2013-04-26,-0.0182495344506519
2013-05-03,0.0231411229135056
2013-05-10,0.0153874675565444
2013-05-17,0.0208143144056964
2013-05-24,0.0296011446968342
2013-05-31,-0.0179796751498305
2013-06-07,0.0080488236334692
2013-06-14,-0.0286040186013862
2013-06-21,-0.0145424984192936
2013-06-28,-0.0134738771769021
2013-07-05,0.0275945368391714
2013-07-12,0.0179023508137432
2013-07-19,0.0170545389944929
2013-07-26,0.0014847161572053
2013-08-02,-0.0155228045696346
2013-08-09,0.013818761626362
2013-08-16,-0.0127566622979468
2013-08-23,-0.014868572440039
2013-08-30,-0.005570029646932
2013-09-06,-0.0004517119884361
2013-09-13,0.0177151120751988
2013-09-20,0.0089698046181174
2013-09-27,0.0003520816829505
2013-10-04,-0.0175978882534096
2013-10-11,-0.0073443797581728
2013-10-18,0.0098348822520979
2013-10-25,0.0160829163688347
2013-11-01,0.0021983819908548
2013-11-08,0.0234272176888654
2013-11-15,0.0134602194787381
2013-11-22,0.0102360206412317
2013-11-29,-0.0008373806732538
2013-12-06,0.0018437814280927
2013-12-13,-0.011544252969717
2013-12-20,-0.0166723087339202
2013-12-27,0.0284017557449007
2013-12-31,0.0054397857561303
2014-01-10,0.0124192942453575
2014-01-17,-0.0037147102526002
2014-01-24,0.0131742480735772
2014-01-31,-0.030830879947661
2014-02-07,0.0036283857902288
2014-02-14,-0.0088279804943668
2014-02-21,0.0231571804224277
2014-02-28,0.003896534571381
2014-03-07,0.0049549921545959
2014-03-14,0.0011504642945185
2014-03-21,-0.0158417466962158
2014-03-28,0.0264386989157625
2014-04-04,-0.0065003656455675
2014-04-11,0.015948311114746
2014-04-17,-0.0417807116406375
2014-04-25,0.0221792825338149
2014-05-02,0.0
2014-05-09,0.0075614366729679
2014-05-16,0.0017130271637162
2014-05-23,0.005618892508143
2014-05-30,0.0203255324317759
2014-06-06,0.0116666666666667
2014-06-13,0.0146701184592452
2014-06-20,0.0017782588526364
2014-06-27,0.0102647217720148
2014-07-04,-0.006646294881589
2014-07-11,0.0166115511804967
2014-07-18,-0.0107421136243286
2014-07-25,0.0115469909000534
2014-08-01,0.0086180828545507
2014-08-08,-0.0253335332034178
2014-08-15,-0.0023838818824978
2014-08-22,0.0221228705773528
2014-08-29,0.0307692307692306
2014-09-05,0.0112671934445418
2014-09-12,0.0130227174070325
2014-09-19,-0.0013569490072847
2014-09-26,0.0200243152399339
2014-10-03,-0.0104466101100749
2014-10-10,0.0114071135043221
2014-10-17,-0.0313835376532397
2014-10-24,-0.0218413249439503
2014-10-31,0.0407393715341957
2014-11-07,0.0397129866439331
2014-11-14,0.020840450973693
2014-11-21,-0.001338688085676
2014-11-28,0.0186997319034851
2014-12-05,0.0011184946378048
2014-12-12,0.0124868559411148
2014-12-19,-0.0411527976113204
2014-12-24,0.0440698619008934
2014-12-31,0.0137457044673541
2015-01-02,-0.0047898837654872
2015-01-09,0.0114868767246358
2015-01-16,0.0084380154802685
2015-01-23,0.0519031141868513
2015-01-30,-0.028409090909091
2015-02-06,0.0285626346568177
2015-02-13,0.004907534861452
2015-02-20,0.0063129057233042
2015-02-27,0.0205361898561877
2015-03-06,0.0185571793087446
2015-03-13,0.0144044636757003
2015-03-20,0.0060616265364539
2015-03-27,-0.034923291492329
2015-04-02,0.0085554078270422
2015-04-10,0.040751991746432
2015-04-17,-0.0231303006939092
2015-04-24,0.0083436689592966
2015-05-01,-0.0362294532036231
2015-05-08,0.0036547163243996
2015-05-15,-0.0143922316629094
2015-05-22,0.0401712409101568
2015-05-29,-0.0027625866832048
2015-06-05,-0.0191090004522843
2015-06-12,-0.0120461095100864
2015-06-19,0.004608832623534
2015-06-26,0.0106271777003483
2015-07-03,-0.0102855829454694
2015-07-10,-0.0049930329772414
2015-07-17,0.0514062317656671
2015-07-24,-0.024585160108774
2015-07-31,0.0032430587164316
2015-08-07,-0.0098111495491409
2015-08-14,-0.008991981672394
2015-08-21,-0.0595850430561175
2015-08-28,0.006698623402163
2015-09-04,-0.0226481899761922
2015-09-11,-0.0086820737039351
2015-09-18,0.0114674563669583
2015-09-25,0.0022425714819658
2015-10-02,-0.0242401640872644
2015-10-09,0.0468819670042677
2015-10-16,0.0054152722847582
2015-10-23,0.0525901718712173
2015-10-30,0.0091991030874487
2015-11-06,0.0263772574488689
2015-11-13,-0.0254773534635879
2015-11-20,0.0390157771828902
2015-11-27,0.0048788510031794
2015-12-04,-0.0343680104740601
2015-12-11,-0.0350262697022766
2015-12-18,0.0137579766992566
2015-12-24,0.0149572649572651
2015-12-31,0.0052347083926032
2016-01-08,-0.0671308088526632
2016-01-15,-0.0249378071718946
2016-01-22,0.0142501555693839
2016-01-29,0.0110436223081169
2016-02-05,-0.0443594878329998
2016-02-12,-0.0203200406400811
2016-02-19,0.0411589318122891
2016-02-26,0.0372906679947706
2016-03-04,0.0173448565598368
2016-03-11,-0.005427408412483
2016-03-18,0.0064653894062516
2016-03-24,-0.0022395096652522
2016-04-01,0.0011813349084466
2016-04-08,-0.0093215339233039
2016-04-15,0.0261434016198192
2016-04-22,0.0050490395217919
2016-04-29,-0.0317011202217347
2016-05-06,-0.0019082831415109
2016-05-13,0.0233016669654058
2016-05-20,0.0028609797395924
2016-05-27,0.026839776432231
2016-06-03,-0.0194477518852415
2016-06-10,0.0101769399791833
2016-06-17,-0.0157985117344017
2016-06-24,0.0086658136559263
2016-07-01,0.0209882949893329
2016-07-08,0.0193143954368331
2016-07-15,0.0159011579588899
2016-07-22,0.0114528795811521
2016-07-29,-0.0140191955138575
2016-08-05,0.0111560756863171
2016-08-12,-0.0055705786911842
2016-08-19,-0.0141948115516398
2016-08-26,0.0066203243958953
2016-09-02,0.0073988819467278
2016-09-09,-0.0151787171535824
2016-09-16,-0.0048613412882555
2016-09-23,0.0120461862995446
2016-09-30,-0.002139213427678
2016-10-07,-0.0001099384344765
2016-10-14,0.0087410665200657
2016-10-21,0.0103547877268517
2016-10-28,-0.0046928097524138
2016-11-04,-0.0354433123780622
2016-11-11,0.0555118552646367
2016-11-18,0.0367294793995527
2016-11-25,0.0116553707126718
2016-12-02,-0.0123839009287927
2016-12-09,0.03823423608613
2016-12-16,0.014354303816265
2016-12-23,-0.000927145854682
2016-12-30,-0.0158737911497511
2017-01-06,0.0120105216139754
2017-01-13,-0.0036780932764454
2017-01-20,-0.007186454026383
2017-01-27,0.0077838373822507
2017-02-03,-0.0076253259211884
2017-02-10,0.0204739242514377
2017-02-17,0.0159825115375271
2017-02-24,0.0120015300755476
2017-03-03,0.0115284668084101
2017-03-10,-0.0138726703722732
2017-03-17,-0.0023683213338386
2017-03-24,-0.0186117177855854
2017-03-31,0.0186260280599901
2017-04-07,0.002802184754215
2017-04-13,-0.0053992611537369
2017-04-21,-0.003952380952381
2017-04-28,-0.0052588803365681
2017-05-05,-0.0047580141298601
2017-05-12,0.0064709291095228
2017-05-19,-0.0267728624892045
2017-05-26,0.0155787813054619
2017-06-02,-0.0010679611650485
2017-06-09,0.0124890659928076
2017-06-16,-0.0068634509239261
2017-06-23,0.0043978349120434
2017-06-30,-0.0240581244286195
2017-07-07,0.0010846521717693
2017-07-14,0.0065993597636049
2017-07-21,-0.0094916581046039
2017-07-28,-0.0090886638676214
2017-08-04,0.003738597278301
2017-08-11,-0.016636869288836
2017-08-18,0.0011110549972221
2017-08-25,-0.0069111637996265
2017-09-01,0.0141217108605098
2017-09-08,-0.017130835503907
2017-09-15,0.0199266129854247
2017-09-22,-0.0006495777744465
2017-09-29,0.02
2017-10-06,0.0205392156862744
2017-10-13,-0.0056198664681301
2017-10-20,0.0108685151193121
2017-10-27,0.0208343288574566
2017-11-03,0.0002808594298553
2017-11-10,-0.0061771725396602
2017-11-17,-0.0099825775768704
2017-11-24,-0.0038525564803804
2017-12-01,0.0076871657754007
2017-12-08,0.0255863539445628
2017-12-15,0.0099330099330097
2017-12-22,-0.003430924062214
2017-12-29,-0.0130823961441358
2018-01-12,0.0174418604651165
2018-01-19,0.0093714285714285
2018-01-26,-0.0004528985507247
2018-02-02,0.0027186225645672
2018-02-09,-0.0225937641211024
2018-02-18,-0.0580212667591308
2018-02-23,0.0431901840490795
2018-03-02,0.0051752528816748
2018-03-09,-0.0234027615258599
2018-03-16,0.0397795351066374
2018-03-23,-0.0016132749481446
2018-03-29,-0.0493998153277931
2018-04-07,0.0038853812530352
2018-04-13,0.0036284470246736
2018-04-20,0.0065075921908892
2018-04-27,0.0084770114942529
2018-05-04,0.0127748492187871
2018-05-12,0.0092375504079527
2018-05-18,0.0269014542582355
2018-05-27,0.0110849696860011
2018-06-01,0.0122164048865618
2018-06-08,0.0026525198938995
2018-06-15,0.0052910052910053
2018-06-22,0.0123245614035087
2018-06-29,-0.0030761232182314
2018-07-06,-0.0107779226423294
2018-07-13,-4.3932870573693e-05
2018-07-20,0.0244716840209129
2018-07-27,-0.0015438716871088
2018-08-03,0.0134868138476078
2018-08-10,0.0050008476012883
2018-08-17,0.0199038542633043
2018-08-24,0.0008269246671628
2018-08-31,-0.0061968107080889
2018-09-07,0.0093116062520783
2018-09-14,-0.0023887973640857
2018-09-21,0.0021468086863181
2018-09-28,0.0025129768476561
2018-10-05,0.0053831929319909
2018-10-12,-0.0017166680291014
2018-10-19,-0.0471667212577793
2018-10-26,0.0139223100721896
2018-11-02,-0.0342854721139175
2018-11-09,0.019704217316891
2018-11-16,0.0306851437424688
2018-11-23,-0.0261388784500397
2018-11-30,-0.0241392616730264
2018-12-07,0.0374340949033393
2018-12-14,-0.035066915127901
2018-12-21,-0.0048718398876405
2018-12-28,-0.0649230362104705
2018-12-31,0.0034904013961605
2019-01-11,0.0043989220075495
2019-01-18,0.022133728468235
2019-01-25,0.041134366222705
2019-02-01,-0.0047428422243495
2019-02-08,0.0104927206750315
2019-02-15,0.0046294293254875
2019-02-22,0.0363049095607237
2019-03-01,0.003075260773802
2019-03-08,-0.0030658325392552
2019-03-15,-0.0088102065411628
2019-03-22,0.0279233575112154
2019-03-29,-0.0030591018476974
2019-04-05,0.0120693887570575
2019-04-12,0.0228402797428952
2019-04-18,-0.0043474824124575
2019-04-26,0.0057161003493173
2019-05-03,0.0187480265235238
2019-05-10,-0.0002712022006122
2019-05-17,-0.0405363509533407
2019-05-24,0.0252443654576297
2019-05-31,-0.0217074419887324
2019-06-07,-0.0161082474226803
2019-06-14,0.0232481990831696
2019-06-21,0.0144000000000001
2019-06-28,0.0163643533123025
2019-07-05,-0.0139282250242482
2019-07-12,0.0305712936732769
2019-07-19,0.0062612148283891
2019-07-26,0.0001138217551317
2019-08-02,0.0170713201820942
2019-08-09,-0.0320402834763149
2019-08-16,-0.0141035027551923
2019-08-23,0.00453390658589
2019-08-30,-0.0064978016419594
2019-09-06,0.0296075820474659
2019-09-13,0.0155572461011792
2019-09-20,0.0086520094385555
2019-09-27,0.00571852952098
2019-10-04,-0.0032122286220642
2019-10-11,-0.0184464940548949
2019-10-18,0.0130570964942073
2019-10-25,-0.0094244738312534
2019-11-01,0.0167719614921779
2019-11-08,0.004438198091575
2019-11-15,0.0216879004344945
2019-11-22,0.0079287850938838
2019-11-29,-0.0016090392248006
2019-12-06,0.0148986462287799
2019-12-13,-0.0010233608582114
2019-12-20,-0.0029672542301032
2019-12-27,0.0251550044286978
2019-12-31,-0.0022809745982373
2020-01-03,0.0080168037808507
2020-01-10,0.0176772938806697
2020-01-17,0.0168242159505851
2020-01-24,0.0038931400187947
2020-01-31,-0.0277814923776412
2020-02-07,0.0436711254771156
2020-02-14,0.0226351685282197
2020-02-21,-0.0104388169340809
2020-02-28,-0.1398059516832716
2020-03-06,-0.0140045420136258
2020-03-13,-0.1190403071017272
2020-03-20,-0.0308510174735281
2020-03-27,0.0328672271930219
2020-04-03,0.0040919380114923
2020-04-09,0.1049163270614761
2020-04-17,0.0238562347955739
2020-04-24,-0.0086226718785927
2020-05-01,0.0283350728671383
2020-05-08,0.010976618299376
2020-05-15,-0.026474306536774
2020-05-22,0.0308227026201208
2020-05-29,0.0039645781614732
2020-06-05,0.0484942426926484
2020-06-12,-0.0504047870468146
2020-06-19,0.0395878122914967
2020-06-26,-0.0350495614347856
2020-07-03,0.0294128514946603
2020-07-10,0.0057791019060271
2020-07-17,0.0081727337615991
2020-07-24,-0.0169917519204217
2020-07-31,-0.009182901796968
2020-08-07,0.0355455404521338
2020-08-14,0.0060367822546676
2020-08-21,0.0070122802121126
2020-08-28,0.0216178763208036
2020-09-04,-0.0248567262369019
2020-09-11,-0.0108151342328557
2020-09-18,-0.0077693795043065
2020-09-25,0.0022675736961452
2020-10-02,0.0176046380090499
2020-10-09,0.0258806364204822
2020-10-16,0.0182858690867224
2020-10-23,-0.024176116524226
2020-10-30,-0.0386791166848422
2020-11-06,0.0537771633166719
2020-11-13,0.0206216779923298
2020-11-20,0.002208378654537
2020-11-27,0.0088798263500622
2020-12-04,-3.259877428585245e-05
2020-12-11,-0.0101059494702527
2020-12-18,0.0051045611724025
2020-12-24,0.0041939711664484
2020-12-31,0.0025776559645001
2021-01-08,0.0220001952680051
2021-01-15,0.003502850046174
2021-01-22,0.0103766699457366
2021-01-29,-0.0240891959798995
2021-02-05,0.050687091687317
2021-02-12,0.00208282283754
2021-02-19,0.0005196234258464
2021-02-26,-0.0183301255613602
2021-03-05,-0.0104876606603803
2021-03-12,0.0458548245062275
2021-03-19,0.00231551091598
2021-03-26,0.0143710059704182
2021-04-01,0.0193729665779351
2021-04-09,0.0143043667488758
2021-04-16,0.0103266777275587
2021-04-23,-0.007050029729041
2021-04-30,0.0039635015682921
2021-05-07,0.0033514158311793
2021-05-14,-0.0151159170039912
2021-05-21,-0.0018394504641735
2021-05-28,0.0091278182498772
2021-06-04,0.0043656908063691
2021-06-11,0.0100002840989799
2021-06-18,0.0068071221625272
2021-06-25,0.0160645936356269
2021-07-02,0.0218598768147821
2021-07-08,-0.006861663482496
